Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Symbols,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,92.17,101.24,63.49,15.62,96.44,103.31,64.60,16.30,97.82,103.43,65.09,16.65,96.17,102.24,64.30,16.15,97.70,102.85,64.67,16.19,4353100.00,929600.00,1498400.00,3993200.00
2020-12-21,92.49,100.78,62.96,15.29,96.78,102.84,64.06,15.95,96.85,103.11,64.67,16.29,94.76,101.32,63.90,15.91,95.23,102.83,64.50,16.14,1409500.00,312900.00,3783900.00,866100.00
2020-12-22,92.38,100.62,62.92,15.19,96.66,102.68,64.02,15.85,96.97,103.64,64.28,16.06,95.84,102.65,63.92,15.76,96.97,103.16,64.10,15.93,1229000.00,344200.00,596100.00,838800.00
2020-12-23,93.02,100.62,62.60,15.39,97.33,102.68,63.69,16.06,97.47,103.22,64.14,16.10,96.80,102.58,63.62,15.85,96.80,102.84,64.12,15.85,1842100.00,223100.00,419200.00,694800.00
2020-12-24,92.94,101.25,62.63,15.25,97.25,103.32,63.72,15.91,97.55,103.41,63.85,16.06,96.68,102.27,63.51,15.86,97.46,102.51,63.57,16.06,527600.00,114800.00,235400.00,639600.00
2020-12-29,92.84,102.46,62.37,15.40,97.14,104.56,63.46,16.07,98.00,104.89,63.91,16.12,97.07,103.95,63.40,15.88,97.58,104.01,63.67,16.01,2252900.00,366900.00,360400.00,972200.00
2020-12-30,92.33,102.50,62.04,15.44,96.61,104.60,63.12,15.93,97.83,105.09,63.60,16.06,96.61,104.40,63.10,15.87,97.33,104.58,63.52,15.92,977300.00,191100.00,292900.00,471500.00
2020-12-31,92.49,102.09,61.73,15.30,96.78,104.18,62.81,15.78,97.69,104.88,63.40,15.89,96.33,104.05,62.75,15.77,96.51,104.35,63.06,15.84,1037700.00,294300.00,396500.00,292200.00
2021-01-04,91.74,101.32,62.66,14.65,95.99,103.40,63.75,15.11,97.16,104.87,63.83,15.96,95.68,102.96,63.00,15.03,97.01,104.45,63.01,15.75,2617000.00,458300.00,340900.00,783200.00
2021-01-05,92.19,101.95,62.74,14.83,96.46,104.04,63.83,15.30,96.78,104.47,63.86,15.32,95.80,103.02,63.05,14.91,95.81,103.33,63.49,15.05,1663700.00,332200.00,453100.00,728400.00
2021-01-06,93.85,100.75,63.36,15.31,98.20,102.81,64.46,15.79,98.24,104.35,64.56,15.89,96.92,102.25,63.52,15.25,96.97,103.97,63.52,15.33,2975700.00,549800.00,662100.00,1469100.00
2021-01-07,94.84,100.21,63.23,15.97,99.24,102.26,64.33,16.48,99.32,103.43,64.62,16.52,98.20,101.68,64.00,15.80,98.50,102.80,64.62,15.92,2872000.00,600800.00,603100.00,1108100.00
2021-01-08,95.44,100.40,63.99,15.71,99.86,102.46,65.11,16.21,99.98,102.75,65.27,16.74,99.16,101.78,64.20,16.15,99.40,102.37,64.20,16.69,3451700.00,449300.00,469500.00,1135400.00
2021-01-11,95.44,99.80,63.37,15.94,99.87,101.84,64.47,16.44,100.23,103.25,65.51,16.50,99.15,101.72,64.32,16.04,99.15,102.52,65.26,16.08,4246500.00,353200.00,477700.00,1063900.00
2021-01-12,95.21,98.70,62.96,16.89,99.62,100.72,64.06,17.42,100.20,101.77,64.40,17.75,99.53,100.40,63.76,16.74,100.00,101.67,64.34,16.79,1479700.00,330800.00,478300.00,1943600.00
2021-01-13,94.89,98.86,62.45,16.07,99.29,100.89,63.54,16.58,99.78,101.35,64.23,17.44,99.16,100.08,63.45,16.48,99.51,100.82,64.00,17.42,2301600.00,443300.00,584300.00,1489400.00
2021-01-14,95.09,97.25,61.94,15.96,99.50,99.24,63.02,16.47,99.99,101.00,63.65,16.69,98.90,99.11,63.00,16.14,99.26,101.00,63.52,16.68,1711100.00,554900.00,473500.00,1723900.00
2021-01-15,96.17,100.12,63.12,16.00,100.63,102.17,64.22,16.51,100.70,102.61,64.30,16.55,99.11,99.50,63.04,16.29,99.30,99.85,63.47,16.45,4344500.00,980400.00,615800.00,624300.00
2021-01-18,96.74,100.49,62.71,16.09,101.23,102.55,63.80,16.60,101.33,102.76,64.49,16.64,100.32,101.62,63.79,16.45,100.60,102.01,64.46,16.60,576200.00,154300.00,187800.00,334000.00
2021-01-19,96.05,100.44,62.57,15.87,100.50,102.50,63.66,16.37,102.38,103.36,64.01,16.61,100.45,101.84,63.35,16.15,101.23,102.66,63.98,16.57,2113900.00,462100.00,556400.00,1222400.00
2021-01-20,95.14,101.74,62.12,15.87,99.55,103.82,63.20,16.37,100.85,104.13,63.72,16.52,99.43,102.25,63.00,16.29,100.75,102.68,63.63,16.47,4668800.00,351800.00,843600.00,920600.00
2021-01-21,93.85,100.95,62.43,16.16,98.20,103.02,63.52,16.67,99.75,103.61,63.58,16.79,98.18,102.68,63.15,16.34,99.54,103.61,63.24,16.35,4577600.00,232000.00,765600.00,1449800.00
2021-01-22,93.28,101.64,62.27,16.07,97.60,103.72,63.35,16.58,97.96,104.32,63.54,16.85,97.24,103.07,63.00,16.46,97.85,103.09,63.44,16.54,2399000.00,248200.00,407000.00,1045900.00
2021-01-25,93.79,103.76,62.84,15.99,98.14,105.89,63.94,16.50,98.17,106.16,64.15,16.58,97.05,103.65,63.11,16.26,97.63,104.05,63.35,16.58,2832300.00,394000.00,565200.00,1427100.00
2021-01-26,93.71,102.85,62.96,16.47,98.05,104.96,64.06,16.99,98.50,105.57,64.42,17.24,97.35,104.28,63.31,16.71,98.49,105.34,64.25,16.75,2368600.00,265200.00,625000.00,1103200.00
2021-01-27,92.75,100.44,62.32,15.79,97.05,102.50,63.41,16.29,97.72,104.87,64.66,17.04,96.90,102.34,63.25,16.26,97.70,104.59,64.15,17.00,3711000.00,386000.00,713200.00,1431800.00
2021-01-28,93.78,102.82,61.96,15.77,98.13,104.93,63.04,16.27,98.65,105.68,63.99,16.60,97.07,102.81,63.02,16.27,97.59,103.09,63.58,16.41,5229300.00,342200.00,613500.00,830500.00
2021-01-29,91.90,102.18,60.69,15.39,95.12,104.27,61.75,15.88,97.25,105.13,63.06,16.32,94.90,103.10,61.55,15.84,96.39,105.01,63.00,16.27,4186300.00,540500.00,942000.00,1264000.00
2021-02-01,92.51,105.26,61.94,16.09,95.75,107.42,63.02,16.60,96.11,108.04,63.16,16.63,95.16,105.34,61.42,16.09,95.91,106.59,61.80,16.14,2563100.00,423000.00,880500.00,938900.00
2021-02-02,93.17,106.24,61.68,16.49,96.44,108.42,62.75,17.01,96.86,109.17,63.49,17.02,96.00,107.50,62.46,16.60,96.41,107.50,63.11,16.73,1623200.00,412600.00,643200.00,1064900.00
2021-02-03,92.95,105.85,60.74,16.74,96.21,108.02,61.80,17.27,96.72,108.57,62.65,17.29,95.95,106.76,61.75,16.80,96.72,108.57,62.65,17.20,2029800.00,400300.00,897900.00,677400.00
2021-02-04,94.61,105.44,61.18,16.85,97.93,107.60,62.25,17.38,98.14,108.75,62.39,17.73,96.21,107.37,61.56,17.27,96.22,108.07,61.84,17.32,6258200.00,391900.00,440100.00,629600.00
2021-02-05,94.53,105.37,60.96,17.24,97.84,107.53,62.02,17.79,98.25,108.00,62.20,18.15,97.50,107.03,61.76,17.46,98.20,107.83,62.14,17.50,2588400.00,280700.00,590200.00,1232700.00
2021-02-08,94.46,104.27,61.03,16.88,97.77,106.41,62.09,17.41,98.34,108.04,62.40,18.10,97.54,106.00,61.95,17.36,98.08,108.04,62.04,17.97,4298300.00,364100.00,417300.00,1168200.00
2021-02-09,94.31,103.73,61.44,16.93,97.62,105.86,62.51,17.47,98.00,106.90,62.58,17.61,97.18,105.61,61.77,17.25,97.79,106.51,62.11,17.47,4120700.00,211300.00,435700.00,942700.00
2021-02-10,94.01,102.51,61.19,16.80,97.31,104.61,62.26,17.33,97.82,106.23,62.61,17.44,96.98,104.26,61.84,17.13,97.79,105.99,62.60,17.33,2089600.00,236200.00,561400.00,1449900.00
2021-02-11,93.56,102.94,60.98,17.64,96.84,105.05,62.04,18.20,97.53,105.58,62.40,18.48,96.67,104.08,61.99,17.66,97.09,104.61,62.23,17.66,1423000.00,261400.00,411200.00,1204000.00
2021-02-12,94.29,103.06,61.51,18.57,97.60,105.17,62.58,19.16,97.92,105.41,62.86,19.80,96.81,103.94,61.70,18.63,96.81,105.12,62.04,18.63,2622500.00,573800.00,440500.00,1709400.00
2021-02-16,94.91,102.26,61.53,17.95,98.24,104.35,62.60,18.52,98.37,105.99,63.24,19.25,97.43,104.15,62.32,18.34,97.91,105.29,62.76,19.24,3732100.00,319700.00,491700.00,1625400.00
2021-02-17,96.00,102.12,61.12,17.82,99.37,104.21,62.18,18.38,99.94,104.76,62.90,18.56,98.21,103.48,61.94,18.12,98.21,104.37,62.57,18.44,2682100.00,240800.00,500600.00,1261800.00
2021-02-18,96.29,102.25,61.09,17.41,99.67,104.34,62.15,17.96,99.76,104.58,62.42,18.29,98.61,103.51,61.93,17.80,99.00,104.05,62.12,18.28,1876200.00,194700.00,553100.00,1218000.00
2021-02-19,97.82,101.43,60.82,17.45,101.25,103.51,61.88,18.00,101.34,104.39,62.26,18.29,99.73,103.25,61.73,17.96,99.80,104.35,62.12,18.05,2654500.00,294300.00,621500.00,1398500.00
2021-02-22,98.39,99.23,60.37,17.33,101.84,101.26,61.42,17.88,102.23,104.13,61.87,18.09,101.16,101.02,61.23,17.71,101.25,102.69,61.81,17.99,2075500.00,507600.00,705800.00,1483600.00
2021-02-23,101.35,109.90,60.71,17.13,104.90,112.15,61.77,17.67,105.53,113.41,62.04,17.96,102.10,105.00,61.35,17.23,103.00,107.29,61.62,17.81,4349700.00,1697100.00,668000.00,1889100.00
2021-02-24,104.15,109.31,59.82,17.01,107.80,111.55,60.86,17.55,108.57,112.38,61.96,17.75,105.19,109.39,60.86,17.34,105.78,112.38,61.67,17.70,4480000.00,643100.00,727100.00,2075000.00
2021-02-25,102.30,109.54,61.95,16.83,105.89,111.78,63.03,17.36,108.09,112.07,63.27,17.73,105.65,110.56,61.27,17.15,107.91,111.91,61.30,17.55,2325500.00,485300.00,1141700.00,1655500.00
2021-02-26,100.46,108.48,60.28,17.27,103.98,110.70,61.33,17.82,105.82,112.57,63.04,17.98,103.76,110.51,61.20,17.50,105.09,112.09,62.60,17.50,2727400.00,561100.00,1798300.00,18143500.00
2021-03-01,102.51,109.12,60.68,17.32,106.10,111.36,61.74,17.87,106.32,111.95,62.17,18.15,104.28,109.24,61.59,17.76,105.33,111.32,61.89,18.15,4124600.00,535900.00,1131200.00,1367500.00
2021-03-02,103.76,109.87,61.63,16.99,107.40,112.12,62.70,17.53,107.85,113.24,63.03,17.94,106.26,110.48,61.81,17.51,106.31,111.69,61.81,17.94,3611000.00,536300.00,904900.00,1275800.00
2021-03-03,103.68,108.45,61.57,16.58,107.32,110.67,62.64,17.10,108.08,112.01,62.95,17.69,107.23,109.97,62.23,17.09,107.93,111.97,62.57,17.56,1321200.00,411000.00,866300.00,1780900.00
2021-03-04,102.94,107.51,62.85,16.50,106.55,109.20,63.95,17.02,107.76,110.68,64.43,17.51,106.20,108.06,62.46,16.63,107.10,110.12,62.77,17.15,3407100.00,625300.00,1299400.00,3148400.00
2021-03-05,104.45,107.62,63.59,16.44,108.11,109.32,64.70,16.96,108.60,110.26,64.94,17.11,107.36,108.25,63.80,16.74,107.55,109.69,64.13,17.08,2394600.00,619900.00,970000.00,1803300.00
2021-03-08,105.20,106.91,64.09,16.90,108.89,108.60,65.21,17.43,109.58,109.54,65.80,17.63,108.34,108.40,64.60,16.85,108.50,108.96,64.74,17.05,2152900.00,712400.00,1052600.00,3275600.00
2021-03-09,104.72,108.66,64.36,17.48,108.39,110.37,65.48,18.03,109.29,111.67,66.22,18.15,107.82,108.90,65.18,17.61,108.50,108.90,65.18,17.65,2741800.00,675200.00,877800.00,1251700.00
2021-03-10,106.42,108.13,64.86,17.38,110.15,109.83,65.99,17.93,110.79,110.72,66.50,18.16,108.60,109.41,65.31,17.91,108.60,110.27,65.48,18.12,1703400.00,517500.00,867600.00,1075800.00
2021-03-11,106.01,107.60,64.97,18.13,109.73,109.30,66.10,18.70,110.73,110.70,66.52,18.76,109.51,109.04,65.58,17.95,110.25,110.12,65.95,18.05,1396200.00,501300.00,1071200.00,1217100.00
2021-03-12,106.48,107.63,64.75,17.99,110.21,109.33,65.54,18.56,110.51,109.42,66.11,18.74,109.50,107.66,65.32,18.43,110.16,109.26,65.56,18.68,1264800.00,393300.00,874400.00,964400.00
2021-03-15,106.00,107.62,65.36,18.28,109.72,109.32,66.16,18.86,110.55,110.39,66.29,19.05,108.87,108.82,65.57,18.60,110.35,109.49,65.71,18.61,1757400.00,421000.00,912600.00,1295700.00
2021-03-16,105.89,108.22,66.60,18.36,109.60,109.93,67.42,18.94,110.01,110.36,67.62,19.25,108.86,109.20,66.11,18.68,109.63,109.39,66.30,18.87,1212900.00,346200.00,1072300.00,1309600.00
2021-03-17,106.91,107.33,65.87,18.13,110.66,109.02,66.68,18.70,110.96,109.85,67.38,19.00,109.79,108.50,66.45,18.67,110.04,109.31,67.38,18.87,3206300.00,455300.00,1036200.00,887800.00
2021-03-18,108.04,108.48,65.83,18.08,111.83,110.19,66.64,18.65,112.69,110.41,66.86,19.08,111.13,108.58,66.35,18.55,111.20,108.96,66.64,18.69,2212300.00,391100.00,737100.00,685200.00
2021-03-19,107.80,107.61,65.78,18.28,111.58,109.31,66.59,18.86,111.91,110.35,67.33,18.95,110.33,109.30,66.40,18.56,111.73,110.11,66.41,18.62,6958700.00,1417500.00,1987000.00,1148500.00
2021-03-22,107.01,108.49,66.14,18.17,110.76,110.20,66.95,18.74,111.35,110.95,67.23,18.95,110.42,108.52,66.47,18.70,111.04,109.47,66.56,18.89,1214600.00,334700.00,823600.00,487300.00
2021-03-23,105.94,109.88,68.45,17.98,109.65,111.61,69.29,18.55,111.14,111.93,69.83,18.80,109.63,110.12,67.22,18.54,110.69,110.30,67.27,18.66,1424600.00,327500.00,989100.00,537500.00
2021-03-24,106.82,108.44,68.16,17.94,110.56,110.15,69.00,18.51,111.28,111.66,69.25,18.68,109.97,109.65,68.28,18.47,109.97,111.62,69.14,18.67,1301300.00,403700.00,609500.00,620900.00
2021-03-25,108.43,109.29,67.67,17.98,112.23,111.01,68.50,18.55,112.72,111.37,69.45,18.60,110.20,109.76,68.49,18.10,110.65,109.95,69.07,18.47,2138500.00,345500.00,631200.00,758200.00
2021-03-26,109.13,109.53,67.64,18.00,112.96,111.26,68.47,18.57,113.22,111.34,69.02,18.66,112.34,110.23,67.89,18.42,112.71,110.99,68.15,18.66,1503400.00,365100.00,499600.00,599200.00
2021-03-29,108.71,109.74,69.03,18.01,112.52,111.47,69.88,18.58,113.40,111.73,69.97,18.59,112.06,109.94,68.21,18.44,112.58,111.02,68.38,18.44,4033500.00,564200.00,790900.00,553000.00
2021-03-30,109.34,108.95,69.35,17.97,113.17,110.67,70.20,18.36,113.50,112.07,70.39,18.51,112.78,110.61,69.59,18.13,113.20,111.57,69.87,18.32,979400.00,448500.00,471100.00,611000.00
2021-03-31,108.23,108.38,69.35,17.77,112.02,110.09,70.20,18.15,113.10,110.92,70.39,18.41,111.75,109.47,69.78,18.03,113.10,110.77,69.97,18.36,1695000.00,537300.00,701800.00,1254800.00
2021-04-01,109.17,110.70,69.51,18.04,113.00,112.45,70.36,18.43,113.02,112.58,70.55,18.51,111.81,110.30,69.80,18.08,112.00,110.53,70.32,18.15,1492100.00,334000.00,475400.00,654300.00
2021-04-05,109.77,111.35,69.79,18.29,113.62,113.11,70.65,18.69,113.93,113.48,70.90,18.83,113.08,112.41,70.24,18.44,113.50,112.41,70.36,18.51,4546500.00,207700.00,212100.00,555300.00
2021-04-06,109.26,111.78,70.22,18.22,113.09,113.54,71.08,18.61,114.02,114.17,71.28,18.76,112.91,112.79,70.17,18.53,114.00,113.45,70.71,18.76,1332900.00,225700.00,350800.00,813400.00
2021-04-07,109.97,111.67,69.93,18.47,113.83,113.43,70.79,18.87,113.99,114.29,71.40,18.90,113.10,113.09,70.75,18.54,113.26,113.94,71.20,18.61,3232800.00,222500.00,327800.00,612500.00
2021-04-08,110.48,112.08,69.18,18.80,114.35,113.85,70.03,19.21,114.46,114.60,71.09,19.31,112.90,113.68,69.69,18.87,113.48,113.71,71.09,18.88,3919700.00,258600.00,519600.00,2788600.00
2021-04-09,111.00,112.28,69.35,18.91,114.89,114.05,70.20,19.32,115.48,114.05,70.48,19.34,114.46,113.05,69.89,19.16,114.55,113.92,70.22,19.19,2728500.00,199000.00,360900.00,645700.00
2021-04-12,111.80,112.39,69.64,19.03,115.72,114.16,70.49,19.44,115.84,114.79,70.64,19.49,114.55,113.83,69.94,19.08,115.00,113.94,70.16,19.25,2572500.00,321000.00,256900.00,769200.00
2021-04-13,110.00,113.17,68.74,18.69,113.86,114.95,69.58,19.09,115.66,115.32,70.52,19.42,113.80,114.02,69.52,18.80,115.38,114.27,70.49,19.42,5113000.00,315100.00,326200.00,1165200.00
2021-04-14,110.41,112.28,68.23,18.69,114.28,114.05,69.07,19.09,114.86,115.40,69.63,19.20,113.75,113.90,68.51,18.94,114.06,115.40,69.51,19.12,4557900.00,300500.00,341900.00,637700.00
2021-04-15,110.68,113.37,68.72,18.98,114.56,115.16,69.56,19.39,114.85,115.67,69.79,19.40,113.52,114.30,69.05,19.12,114.80,114.63,69.07,19.15,1600000.00,257600.00,326200.00,461400.00
2021-04-16,110.93,114.01,69.03,18.95,114.82,115.81,69.88,19.36,115.11,116.09,70.25,19.44,114.44,114.93,69.71,19.18,115.00,115.28,70.02,19.43,1817300.00,224300.00,273200.00,738100.00
2021-04-19,110.21,113.46,69.09,18.92,114.07,115.25,69.94,19.33,115.19,115.76,70.19,19.56,113.84,114.77,69.70,19.30,114.81,115.45,69.81,19.39,1604900.00,135500.00,251000.00,702600.00
2021-04-20,108.85,114.07,69.81,18.78,112.67,115.87,70.67,19.19,113.88,116.05,70.72,19.29,112.34,114.55,69.89,19.01,113.77,114.58,69.90,19.28,1843600.00,229200.00,348200.00,539700.00
2021-04-21,109.94,113.66,69.54,18.85,113.79,115.45,70.39,19.26,113.90,116.22,71.31,19.29,112.45,114.49,69.91,18.93,112.55,115.70,70.63,19.20,1622300.00,205200.00,226400.00,460000.00
2021-04-22,110.07,113.07,69.42,18.93,113.93,114.85,70.27,19.34,114.05,115.48,70.70,19.36,113.10,114.43,69.86,19.02,113.70,115.48,70.11,19.26,1860400.00,180500.00,333600.00,434300.00
2021-04-23,112.08,112.91,68.46,19.01,116.01,114.69,69.30,19.42,116.02,115.05,70.36,19.65,114.00,114.37,69.22,19.20,114.08,114.81,70.11,19.31,2584200.00,253300.00,251000.00,404500.00
2021-04-26,112.76,112.25,68.59,19.22,116.71,114.02,69.43,19.64,116.96,114.34,69.55,19.64,116.04,113.66,68.54,19.36,116.04,114.19,69.15,19.46,4386900.00,210200.00,224100.00,696300.00
2021-04-27,112.84,113.21,67.90,19.37,116.80,114.99,68.73,19.79,117.15,115.45,69.24,19.88,116.23,114.13,68.70,19.57,116.89,114.32,69.23,19.64,3003600.00,317800.00,501900.00,684900.00
2021-04-28,113.13,111.92,67.47,19.24,117.10,113.68,68.30,19.66,117.47,115.11,68.95,19.83,116.90,113.57,68.08,19.65,117.03,115.05,68.62,19.69,5604800.00,177100.00,447800.00,489300.00
2021-04-29,113.28,112.46,67.33,19.40,117.25,114.23,68.16,19.82,117.91,114.49,68.92,19.93,117.13,113.73,68.14,19.61,117.79,113.84,68.40,19.68,4008100.00,205600.00,462500.00,384700.00
2021-04-30,113.10,112.22,67.42,19.34,116.01,113.99,68.25,19.76,116.44,114.10,68.87,20.02,115.55,113.24,67.74,19.75,115.80,114.10,68.22,19.76,2446400.00,406600.00,751400.00,808200.00
2021-05-03,112.91,112.88,67.49,19.97,115.81,114.66,68.32,20.40,116.74,115.65,68.84,20.45,115.69,113.33,68.28,19.76,116.20,113.33,68.45,19.83,5043200.00,279200.00,182800.00,623300.00
2021-05-04,112.62,117.23,67.39,19.88,115.51,119.08,68.22,20.31,115.92,122.03,68.57,20.50,114.88,116.83,68.05,20.02,115.63,117.76,68.06,20.39,3872100.00,601300.00,299400.00,617200.00
2021-05-05,113.33,115.82,68.56,20.00,116.24,117.65,69.40,20.43,116.39,118.91,69.72,20.50,115.28,116.20,68.43,20.25,115.61,118.30,68.50,20.38,3793200.00,591200.00,374400.00,632800.00
2021-05-06,114.36,114.70,69.22,20.09,117.30,116.51,70.07,20.53,117.35,117.77,71.31,20.56,116.16,116.29,69.70,20.28,116.28,117.51,70.09,20.43,3811800.00,244800.00,804100.00,305300.00
2021-05-07,114.89,116.21,69.75,20.46,117.84,118.04,70.61,20.90,117.98,118.19,70.78,20.96,116.67,117.00,69.99,20.50,116.67,117.02,70.05,20.52,1629500.00,207800.00,700400.00,660000.00
2021-05-10,114.86,114.70,70.69,20.49,117.81,116.51,71.56,20.93,118.80,117.99,72.00,21.29,117.81,116.42,70.38,20.90,118.00,117.81,70.38,21.07,3446400.00,277900.00,804000.00,421800.00
2021-05-11,114.20,114.55,70.33,20.33,117.14,116.36,71.19,20.77,117.90,116.58,71.82,20.90,116.50,114.82,70.61,20.58,116.61,115.66,71.21,20.90,4270600.00,460900.00,784600.00,781700.00
2021-05-12,113.57,112.01,70.61,19.80,116.49,113.78,71.48,20.23,117.66,115.99,71.96,20.86,116.39,113.61,71.11,20.21,117.10,115.96,71.18,20.61,1756200.00,409400.00,865700.00,629800.00
2021-05-13,116.43,112.72,70.99,20.52,119.42,114.50,71.86,20.96,119.61,114.74,72.60,21.29,116.39,113.84,71.26,20.51,116.39,114.01,71.34,20.51,3845300.00,298000.00,869000.00,882400.00
2021-05-14,117.63,113.06,71.27,21.34,120.65,114.84,72.14,21.80,120.81,115.28,72.44,21.85,119.51,114.08,71.89,21.11,119.54,114.50,71.90,21.11,1394300.00,314300.00,685900.00,1551600.00
2021-05-17,118.48,112.66,71.46,21.24,121.52,114.44,72.34,21.70,121.62,114.73,72.83,21.75,120.09,113.83,71.91,21.13,120.13,114.73,71.91,21.62,1497200.00,188400.00,707200.00,904400.00
2021-05-18,119.29,112.11,71.76,21.38,122.36,113.88,72.64,21.84,122.80,115.02,72.66,21.93,121.32,113.43,71.95,21.46,121.62,114.79,72.19,21.72,1487000.00,249600.00,784400.00,629100.00
2021-05-19,118.94,112.09,73.27,21.55,122.00,113.37,74.17,22.02,122.40,113.40,75.00,22.09,120.94,111.72,72.15,21.44,121.28,111.99,72.15,21.64,1886100.00,396700.00,1471600.00,747700.00
2021-05-20,120.05,113.20,73.62,21.62,123.14,114.49,74.52,22.09,123.39,114.93,74.85,22.28,121.70,113.26,73.90,21.96,121.82,113.56,73.93,22.09,1746100.00,206000.00,997100.00,778200.00
2021-05-21,120.81,113.23,73.27,21.64,123.92,114.52,74.17,22.11,124.60,115.04,74.60,22.22,123.11,114.08,73.91,21.88,123.14,114.57,74.36,22.16,1749000.00,361500.00,812300.00,440700.00
2021-05-25,120.50,115.36,73.86,21.75,123.60,116.68,74.77,22.22,125.33,117.02,75.22,22.42,123.54,114.96,74.00,22.11,124.38,114.96,74.00,22.21,3071100.00,445000.00,1032700.00,648600.00
2021-05-26,122.27,116.20,74.54,21.79,125.41,117.53,75.45,22.26,125.50,117.69,75.69,22.37,122.51,116.76,74.78,22.08,124.78,117.16,74.91,22.25,2446000.00,509300.00,808700.00,474900.00
2021-05-27,123.02,116.39,73.22,21.80,126.18,117.72,74.12,22.27,127.11,118.12,75.55,22.41,125.40,117.05,73.90,21.95,126.09,117.13,75.16,22.27,2680500.00,1327500.00,1218700.00,681800.00
2021-05-28,123.65,116.98,73.44,21.95,126.83,118.32,74.34,22.43,127.49,119.41,74.81,22.52,125.39,118.00,74.03,22.10,126.50,118.08,74.23,22.10,1610100.00,277800.00,508300.00,455700.00
2021-05-31,123.03,115.46,72.88,21.94,126.19,116.78,73.77,22.42,127.46,118.63,74.48,22.63,126.04,116.70,73.63,22.39,127.29,118.60,74.36,22.44,1283200.00,127800.00,235300.00,187200.00
2021-06-01,124.77,116.98,74.02,22.06,127.98,118.32,74.93,22.54,128.14,118.93,75.02,22.79,126.69,117.61,74.06,22.46,127.05,117.61,74.07,22.56,3981900.00,297500.00,601500.00,549000.00
2021-06-02,124.23,117.67,73.76,21.81,127.42,119.01,74.67,22.28,128.82,119.28,75.09,22.64,127.42,118.06,74.33,22.19,128.48,118.28,74.94,22.64,1279800.00,353000.00,454900.00,583100.00
2021-06-03,125.35,117.32,73.88,21.91,128.57,118.66,74.79,22.38,128.83,119.51,75.47,22.45,127.00,118.66,74.45,22.09,127.62,118.80,74.50,22.11,1243500.00,302200.00,548100.00,460400.00
2021-06-04,124.79,117.61,74.38,22.02,128.00,118.95,75.29,22.50,129.14,119.27,75.33,22.51,127.57,117.97,74.80,22.28,128.75,119.09,74.91,22.43,1096800.00,185300.00,253600.00,730200.00
2021-06-07,125.33,116.11,74.59,21.98,128.55,117.44,75.51,22.46,128.84,118.93,75.54,22.61,128.06,116.82,75.08,22.42,128.50,118.93,75.08,22.44,1078800.00,285000.00,565000.00,747000.00
2021-06-08,124.96,117.47,74.75,21.97,128.17,118.81,75.67,22.45,128.72,119.05,75.85,22.55,127.86,117.67,75.39,22.34,128.15,117.88,75.50,22.47,3162400.00,272900.00,347200.00,532800.00
2021-06-09,123.96,116.66,74.55,21.69,127.15,117.99,75.46,22.16,128.02,118.77,75.74,22.50,126.78,117.01,74.84,22.11,127.86,118.77,75.64,22.41,1404800.00,421100.00,554600.00,604200.00
2021-06-10,123.77,117.04,75.18,21.48,126.95,118.38,76.10,21.95,128.88,118.75,76.47,22.20,126.92,117.52,75.47,21.75,128.20,117.98,75.69,22.20,1092000.00,148400.00,403300.00,993700.00
2021-06-11,123.74,117.65,75.08,21.36,126.92,118.99,76.00,21.82,127.50,119.18,76.26,21.99,126.81,118.49,75.71,21.72,127.32,118.64,76.11,21.91,931200.00,178700.00,194700.00,783000.00
2021-06-14,123.33,118.18,75.40,21.24,126.50,119.53,75.99,21.70,127.04,119.53,76.00,21.79,126.33,118.47,75.29,21.67,126.95,118.74,75.51,21.72,963200.00,215900.00,407400.00,602800.00
2021-06-15,124.31,119.20,75.59,21.25,127.51,120.56,76.18,21.71,127.78,121.27,76.60,21.80,126.66,119.93,75.61,21.59,126.95,120.00,75.80,21.77,1127500.00,353000.00,263800.00,896300.00
2021-06-16,126.07,118.70,75.06,21.33,129.31,120.05,75.65,21.79,129.45,121.17,76.08,21.82,127.19,119.76,75.40,21.59,127.19,120.76,76.05,21.81,2170800.00,217200.00,351000.00,734200.00
2021-06-17,124.63,119.97,75.51,21.30,127.83,121.34,76.10,21.76,130.40,121.68,76.33,21.87,127.75,120.24,75.25,21.65,129.61,120.24,75.46,21.73,2275700.00,278500.00,505600.00,483700.00
2021-06-18,123.75,119.27,74.25,21.30,126.93,120.63,74.83,21.76,127.56,121.37,75.44,22.04,126.03,119.93,74.71,21.66,127.18,120.84,75.41,21.68,5230500.00,909800.00,1084900.00,1097600.00
2021-06-21,124.84,120.31,74.60,21.69,128.05,121.68,75.18,22.16,128.18,122.32,75.44,22.19,126.70,120.53,74.36,21.79,127.50,121.14,74.83,21.87,1095400.00,273700.00,314500.00,343100.00
